Statistical profiling result from isolate-0x5d60860-16400-v8.log, (8741 ticks, 7 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  LazyCompile: *parseJSDocIdentifierName /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:38322:50
      1    0.0%    0.0%  LazyCompile: *parseDelimitedList /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:33050:36
      1    0.0%    0.0%  LazyCompile: *parseDecorators /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:36739:33
      1    0.0%    0.0%  LazyCompile: *parenthesizeConstituentTypesOfUnionType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:22091:59
      1    0.0%    0.0%  LazyCompile: *normalizeString node:path:66:25
      1    0.0%    0.0%  LazyCompile: *nextToken /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:32002:27
      1    0.0%    0.0%  LazyCompile: *map /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:633:17
      1    0.0%    0.0%  LazyCompile: *lookAhead /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:12270:27
      1    0.0%    0.0%  LazyCompile: *isWeakType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:66947:28
      1    0.0%    0.0%  LazyCompile: *isUnaryExpressionKind /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:13826:35
      1    0.0%    0.0%  LazyCompile: *isStartOfStatement /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:36201:36
      1    0.0%    0.0%  LazyCompile: *isParameterPropertyDeclaration /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:12602:44
      1    0.0%    0.0%  LazyCompile: *isObjectLiteralOrClassExpressionMethodOrAccessor /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:15792:62
      1    0.0%    0.0%  LazyCompile: *isListElement /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:32515:31
      1    0.0%    0.0%  LazyCompile: *isJSDocTypeAlias /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:16849:30
      1    0.0%    0.0%  LazyCompile: *isInJSFile /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:16334:24
      1    0.0%    0.0%  LazyCompile: *isIdentifier /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:32092:30
      1    0.0%    0.0%  LazyCompile: *isGenericIndexType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:62259:36
      1    0.0%    0.0%  LazyCompile: *isFunctionLikeDeclarationKind /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:13540:43
      1    0.0%    0.0%  LazyCompile: *isFromInferenceBlockedSource /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:68319:46
      1    0.0%    0.0%  LazyCompile: *isErrorType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:55717:29
      1    0.0%    0.0%  LazyCompile: *isDiscriminantWithNeverType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:59370:45
      1    0.0%    0.0%  LazyCompile: *isConflictMarkerTrivia /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:10562:36
      1    0.0%    0.0%  LazyCompile: *instantiateIndexInfos /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:63275:39
      1    0.0%    0.0%  LazyCompile: *inferFromIndexTypes /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:69061:41
      1    0.0%    0.0%  LazyCompile: *inferFromContravariantTypes /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:68745:49
      1    0.0%    0.0%  LazyCompile: *inDisallowConditionalTypesContext /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:31946:51
      1    0.0%    0.0%  LazyCompile: *hasType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:55650:25
      1    0.0%    0.0%  LazyCompile: *getTransformFlagsSubtreeExclusions /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:27330:48
      1    0.0%    0.0%  LazyCompile: *getTokenText /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:10826:36
      1    0.0%    0.0%  LazyCompile: *getSymbolId /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:48217:25
      1    0.0%    0.0%  LazyCompile: *getSingleSignature /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:75420:36
      1    0.0%    0.0%  LazyCompile: *getSimplifiedType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:62280:35
      1    0.0%    0.0%  LazyCompile: *getPropertyNameFromType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:57715:41
      1    0.0%    0.0%  LazyCompile: *getPropertiesOfType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:58768:37
      1    0.0%    0.0%  LazyCompile: *getParameterCount /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:77593:35
      1    0.0%    0.0%  LazyCompile: *getOuterTypeParameters /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:56958:40
      1    0.0%    0.0%  LazyCompile: *getNodePos /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:31980:28
      1    0.0%    0.0%  LazyCompile: *getNodeLinks /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:49351:30
      1    0.0%    0.0%  LazyCompile: *getNameOfDeclaration /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:12915:34
      1    0.0%    0.0%  LazyCompile: *getMinTypeArgumentCount /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:59584:41
      1    0.0%    0.0%  LazyCompile: *getLiteralTypeFromProperty /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:61824:44
      1    0.0%    0.0%  LazyCompile: *getJSDocCommentRanges /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:15494:35
      1    0.0%    0.0%  LazyCompile: *getIndexedAccessTypeOrUndefined /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:62404:49
      1    0.0%    0.0%  LazyCompile: *getGlobalNonNullableTypeInstantiation /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:67638:55
      1    0.0%    0.0%  LazyCompile: *getGenericObjectFlags /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:62262:39
      1    0.0%    0.0%  LazyCompile: *getFalsyFlagsOfTypes /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:67582:38
      1    0.0%    0.0%  LazyCompile: *getEncodedRootLength /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:7657:34
      1    0.0%    0.0%  LazyCompile: *getEffectiveRestType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:77645:38
      1    0.0%    0.0%  LazyCompile: *getDeclarationName /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:44820:36
      1    0.0%    0.0%  LazyCompile: *getCheckFlags /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:19530:27
      1    0.0%    0.0%  LazyCompile: *forEach /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:374:21
      1    0.0%    0.0%  LazyCompile: *extname node:path:1385:10
      1    0.0%    0.0%  LazyCompile: *declareSymbolAndAddToSymbolTable /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:46276:50
      1    0.0%    0.0%  LazyCompile: *declareSymbol /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:44902:31
      1    0.0%    0.0%  LazyCompile: *createTypeMapper /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:63278:34
      1    0.0%    0.0%  LazyCompile: *createType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:51720:28
      1    0.0%    0.0%  LazyCompile: *createPropertySignature /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:23280:41
      1    0.0%    0.0%  LazyCompile: *createParameterDeclaration /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:23228:44
      1    0.0%    0.0%  LazyCompile: *createNodeArray /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:22737:33
      1    0.0%    0.0%  LazyCompile: *createIdentifier /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:22965:34
      1    0.0%    0.0%  LazyCompile: *createBaseGenericNamedDeclaration /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:22816:51
      1    0.0%    0.0%  LazyCompile: *contains /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:556:22
      1    0.0%    0.0%  LazyCompile: *compileFunction node:vm:308:25
      1    0.0%    0.0%  LazyCompile: *combinePaths /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:7922:26
      1    0.0%    0.0%  LazyCompile: *canFollowModifier /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:32500:35
      1    0.0%    0.0%  LazyCompile: *bindPropertyWorker /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:47055:36
      1    0.0%    0.0%  LazyCompile: *bindParentToChild /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:21232:35
      1    0.0%    0.0%  LazyCompile: *bindParameter /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:47583:31
      1    0.0%    0.0%  LazyCompile: *bindContainer /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:45090:31
      1    0.0%    0.0%  LazyCompile: *assert /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:2714:24
      1    0.0%    0.0%  LazyCompile: *appendIfUnique /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:1226:28
      1    0.0%    0.0%  LazyCompile: *append /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:1167:20
      1    0.0%    0.0%  LazyCompile: *addTypesToUnion /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:61152:33
      1    0.0%    0.0%  LazyCompile: *addTypesToIntersection /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:61463:40
      1    0.0%    0.0%  LazyCompile: *addTypeToUnion /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:61124:32
      1    0.0%    0.0%  LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
      1    0.0%    0.0%  LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1    0.0%    0.0%  LazyCompile: *<anonymous> /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:61843:76
      1    0.0%    0.0%  Function: ^write node:buffer:1051:40
      1    0.0%    0.0%  Function: ^typesDefinitelyUnrelated /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:68304:42
      1    0.0%    0.0%  Function: ^tryReadSync node:fs:429:21
      1    0.0%    0.0%  Function: ^tryParseTypeExpression /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:37906:48
      1    0.0%    0.0%  Function: ^tryGetTypeFromEffectiveTypeNode /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:56524:49
      1    0.0%    0.0%  Function: ^substituteExpressionIdentifier /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:105734:48
      1    0.0%    0.0%  Function: ^substituteExpression /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:94164:38
      1    0.0%    0.0%  Function: ^sourceFileMayBeEmitted /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:18487:36
      1    0.0%    0.0%  Function: ^someTypeRelatedToType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:65356:43
      1    0.0%    0.0%  Function: ^some /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:931:18
      1    0.0%    0.0%  Function: ^signaturesRelatedTo /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:66607:41
      1    0.0%    0.0%  Function: ^signatureRelatedTo /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:66728:40
      1    0.0%    0.0%  Function: ^setValueDeclaration /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:16723:33
      1    0.0%    0.0%  Function: ^setTextPos /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:12296:28
      1    0.0%    0.0%  Function: ^serializeInto /home/jorgem/software/backendCourse/16. Log/node_modules/bson/lib/parser/serializer.js:550:23
      1    0.0%    0.0%  Function: ^scanNumberFragment /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:10884:36
      1    0.0%    0.0%  Function: ^resolveTypeReferenceName /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:60395:42
      1    0.0%    0.0%  Function: ^resolveStructuredTypeMembers /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:58697:46
      1    0.0%    0.0%  Function: ^resolveObjectTypeMembers /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:57907:42
      1    0.0%    0.0%  Function: ^resolveModuleName /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:43019:31
      1    0.0%    0.0%  Function: ^resolveEntityName /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:50986:35
      1    0.0%    0.0%  Function: ^resolveAnonymousTypeMembers /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:58365:45
      1    0.0%    0.0%  Function: ^remove node:internal/linkedlist:16:16
      1    0.0%    0.0%  Function: ^readPackageScope node:internal/modules/cjs/loader:321:26
      1    0.0%    0.0%  Function: ^pushTypeResolution /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:55624:36
      1    0.0%    0.0%  Function: ^propagateChildrenFlags /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:27315:36
      1    0.0%    0.0%  Function: ^processPromiseRejections node:internal/process/promises:211:34
      1    0.0%    0.0%  Function: ^pipelineEmitWithHintWorker /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:111084:44
      1    0.0%    0.0%  Function: ^parseTypeReference /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:33280:36
      1    0.0%    0.0%  Function: ^parseThisTypeNode /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:33304:35
      1    0.0%    0.0%  Function: ^parseRightSideOfDot /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:33147:37
      1    0.0%    0.0%  Function: ^parsePostfixTypeOrHigher /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:34072:42
      1    0.0%    0.0%  Function: ^parseParameterWorker /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:33482:38
      1    0.0%    0.0%  Function: ^parseNonArrayType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:33948:35
      1    0.0%    0.0%  Function: ^parseLiteralLikeNode /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:33249:38
      1    0.0%    0.0%  Function: ^parseJsonText /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:31534:31
      1    0.0%    0.0%  Function: ^parseInterfaceDeclaration /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:36930:43
      1    0.0%    0.0%  Function: ^parseIdentifierName /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:32397:37
      1    0.0%    0.0%  Function: ^parseFunctionOrConstructorTypeToError /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:34144:55
      1    0.0%    0.0%  Function: ^parseDelimitedList /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:33050:36
      1    0.0%    0.0%  Function: ^parseDeclarationWorker /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:36375:40
      1    0.0%    0.0%  Function: ^openSync node:fs:576:18
      1    0.0%    0.0%  Function: ^onStreamRead node:internal/stream_base_commons:167:22
      1    0.0%    0.0%  Function: ^noop node:internal/util/debuglog:47:14
      1    0.0%    0.0%  Function: ^nodeIsMissing /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:14610:27
      1    0.0%    0.0%  Function: ^nextTokenIsIdentifierOrStringLiteralOnSameLine /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:36421:64
      1    0.0%    0.0%  Function: ^nextToken /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:32002:27
      1    0.0%    0.0%  Function: ^markSymbolOfAliasDeclarationIfTypeOnlyWorker /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:50878:62
      1    0.0%    0.0%  Function: ^loadNodeModuleFromDirectoryWorker /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:43817:47
      1    0.0%    0.0%  Function: ^loadModuleFromSpecificNodeModulesDirectory /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:44333:56
      1    0.0%    0.0%  Function: ^isVolumeCharacter /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:7638:31
      1    0.0%    0.0%  Function: ^isUpdateExpression /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:35016:36
      1    0.0%    0.0%  Function: ^isTypeParameterPossiblyReferenced /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:63455:51
      1    0.0%    0.0%  Function: ^isStringOrNumericLiteralLike /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:17486:42
      1    0.0%    0.0%  Function: ^isStringIndexSignatureOnlyType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:64514:48
      1    0.0%    0.0%  Function: ^isStartOfMappedType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:33774:37
      1    0.0%    0.0%  Function: ^isStartOfFunctionTypeOrConstructorType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:34191:56
      1    0.0%    0.0%  Function: ^isRightSideOfQualifiedNameOrPropertyAccessOrJSDocMemberName /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:19162:73
      1    0.0%    0.0%  Function: ^isPartialMappedType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:58691:37
      1    0.0%    0.0%  Function: ^isPartOfTypeNode /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:15516:30
      1    0.0%    0.0%  Function: ^isOptionalJSDocPropertyLikeTag /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:59570:48
      1    0.0%    0.0%  Function: ^isObjectTypeWithInferableIndex /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:67705:48
      1    0.0%    0.0%  Function: ^isNodeArray /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:13387:25
      1    0.0%    0.0%  Function: ^isNamedUnionType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:61255:34
      1    0.0%    0.0%  Function: ^isLiteralType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:67488:31
      1    0.0%    0.0%  Function: ^isInTypeQuery /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:69272:31
      1    0.0%    0.0%  Function: ^isGlobalScopeAugmentation /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:15019:39
      1    0.0%    0.0%  Function: ^isExportAssignment /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:29289:32
      1    0.0%    0.0%  Function: ^isEmptyAnonymousObjectType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:64510:44
      1    0.0%    0.0%  Function: ^isDiscriminantWithNeverType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:59370:45
      1    0.0%    0.0%  Function: ^isBindingElement /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:28990:30
      1    0.0%    0.0%  Function: ^isArrayOrTupleType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:67407:36
      1    0.0%    0.0%  Function: ^invokeOnce /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:68682:32
      1    0.0%    0.0%  Function: ^internIdentifier /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:32353:34
      1    0.0%    0.0%  Function: ^instantiateTypeWorker /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:63649:39
      1    0.0%    0.0%  Function: ^instantiateContextualType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:72923:43
      1    0.0%    0.0%  Function: ^instantiateAnonymousType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:63582:42
      1    0.0%    0.0%  Function: ^inferFromObjectTypes /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:68935:42
      1    0.0%    0.0%  Function: ^inferFromMatchingTypes /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:68715:44
      1    0.0%    0.0%  Function: ^inferFromContravariantTypes /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:68745:49
      1    0.0%    0.0%  Function: ^hasPrecedingLineBreak /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:10830:45
      1    0.0%    0.0%  Function: ^getWidenedTypeForVariableLikeDeclaration /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:56486:58
      1    0.0%    0.0%  Function: ^getUnionType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:61284:30
      1    0.0%    0.0%  Function: ^getTypeReferenceId /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:67080:40
      1    0.0%    0.0%  Function: ^getTypePredicateOfSignature /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:59818:45
      1    0.0%    0.0%  Function: ^getTypeOfSymbol /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:56890:33
      1    0.0%    0.0%  Function: ^getTypeOfInstantiatedSymbol /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:56827:45
      1    0.0%    0.0%  Function: ^getTextOfPropertyName /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:15242:35
      1    0.0%    0.0%  Function: ^getSingleSignature /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:75420:36
      1    0.0%    0.0%  Function: ^getSimplifiedIndexedAccessType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:62305:48
      1    0.0%    0.0%  Function: ^getReturnTypeOfSignature /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:59854:42
      1    0.0%    0.0%  Function: ^getRelationKey /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:67112:32
      1    0.0%    0.0%  Function: ^getReducedApparentType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:59144:40
      1    0.0%    0.0%  Function: ^getRecursionIdentity /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:67209:38
      1    0.0%    0.0%  Function: ^getPathFromPathComponents /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:7855:39
      1    0.0%    0.0%  Function: ^getOuterTypeParameters /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:56958:40
      1    0.0%    0.0%  Function: ^getObjectTypeInstantiation /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:63401:44
      1    0.0%    0.0%  Function: ^getNormalizedType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:64642:35
      1    0.0%    0.0%  Function: ^getNonMissingTypeOfSymbol /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:56921:43
      1    0.0%    0.0%  Function: ^getNarrowableTypeForReference /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:71514:47
      1    0.0%    0.0%  Function: ^getModifierFlagsWorker /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:18925:36
      1    0.0%    0.0%  Function: ^getMappedType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:63281:31
      1    0.0%    0.0%  Function: ^getLiteralTypeFromProperty /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:61824:44
      1    0.0%    0.0%  Function: ^getIntersectionTypeFacts /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:69667:42
      1    0.0%    0.0%  Function: ^getInferenceInfoForType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:68755:45
      1    0.0%    0.0%  Function: ^getIndexType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:61861:30
      1    0.0%    0.0%  Function: ^getFalseTypeFromConditionalType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:62692:49
      1    0.0%    0.0%  Function: ^getExportsOfModule /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:51469:36
      1    0.0%    0.0%  Function: ^getEncodedRootLength /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:7657:34
      1    0.0%    0.0%  Function: ^getDefaultConstraintOfConditionalType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:58848:55
      1    0.0%    0.0%  Function: ^getApparentType /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:59130:33
      1    0.0%    0.0%  Function: ^getAliasId /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:60186:28
      1    0.0%    0.0%  Function: ^getActualTypeVariable /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:62498:39
      1    0.0%    0.0%  Function: ^forEachChildRecursively /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:31248:37
      1    0.0%    0.0%  Function: ^forEach /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:374:21
      1    0.0%    0.0%  Function: ^findAncestor /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:12734:26
      1    0.0%    0.0%  Function: ^fillMissingTypeArguments /home/jorgem/software/backendCourse/16. Log/node_modules/typescript/lib/typescript.js:59595:42
      1    0.0%    0.0%  Function: ^errorHandler /home/jorgem/software/backendCourse/16. Log/node_modules/mongodb/lib/cmap/connect.js:288:26
